County,Year,Sex,Age,White,Hispanic,Asian,Pac.Isl,Black,Amer.Ind,Multirace
48,2000,F,44,1803,406,505,21,483,18,79
48,2000,F,45,1758,378,532,21,478,24,79
48,2000,F,46,1629,360,531,19,430,22,71
48,2000,F,47,1696,318,546,19,429,20,58
48,2000,F,48,1603,304,464,14,435,19,61
48,2000,F,49,1563,299,455,23,379,13,64
48,2000,F,50,1577,297,453,22,391,20,53
48,2000,F,51,1487,276,422,19,359,17,41
48,2000,F,52,1499,223,422,18,344,25,48
48,2000,F,53,1536,233,404,18,338,18,54
48,2000,F,54,1295,195,352,13,261,14,46
48,2000,F,55,1177,172,304,12,250,14,36
48,2000,F,56,1103,177,273,11,240,12,39
48,2000,F,57,1097,163,262,13,238,10,35
48,2000,F,58,977,139,245,10,224,8,23
48,2000,F,59,859,134,245,6,204,9,22
48,2000,F,60,794,133,239,12,185,7,34
48,2000,F,61,801,120,227,12,190,7,26
48,2000,F,62,772,129,220,13,186,7,23
48,2000,F,63,701,129,204,13,175,5,20
48,2000,F,64,724,130,218,9,168,6,20
48,2000,F,65,695,122,218,7,157,4,19
48,2000,F,66,647,116,234,7,141,7,14
48,2000,F,67,641,105,244,7,138,4,14
48,2000,F,68,608,92,222,10,139,6,20
48,2000,F,69,688,82,218,8,127,6,24
48,2000,F,70,674,102,223,8,126,6,19
48,2000,F,71,634,102,207,7,102,4,18
48,2000,F,72,644,90,190,5,106,5,16
48,2000,F,73,662,96,174,6,99,3,15
48,2000,F,74,701,89,166,2,103,4,13
48,2000,F,75,709,70,159,5,109,3,11
48,2000,F,76,687,64,140,4,101,3,12
48,2000,F,77,660,49,126,5,94,4,12
48,2000,F,78,655,61,104,4,82,6,10
48,2000,F,79,637,52,109,3,77,4,9
48,2000,F,80,595,43,107,3,76,2,8
48,2000,F,81,536,34,71,3,66,0,8
48,2000,F,82,435,38,58,1,53,4,4
48,2000,F,83,408,32,48,1,45,2,5
48,2000,F,84,403,31,46,1,37,2,4
48,2000,F,85,339,22,35,0,38,5,6
48,2000,F,86,317,17,33,0,40,1,8
48,2000,F,87,274,16,29,0,36,0,3
48,2000,F,88,223,18,29,2,29,0,2
48,2000,F,89,182,23,20,1,22,1,3
48,2000,F,90,163,13,15,0,22,0,3
48,2000,F,91,149,7,12,0,23,0,2
48,2000,F,92,123,4,8,0,15,0,1
48,2000,F,93,85,5,8,0,11,1,0
48,2000,F,94,62,2,5,0,14,0,0
48,2000,F,95,50,2,4,0,12,0,2
48,2000,F,96,45,1,2,0,9,0,1
48,2000,F,97,27,3,4,0,5,0,1
48,2000,F,98,16,2,1,0,5,0,1
48,2000,F,99,14,0,0,0,9,0,0
48,2000,F,100,25,5,1,0,12,0,0
48,2000,M,0,1027,812,242,13,394,12,291
48,2000,M,1,1066,828,278,26,395,11,236
48,2000,M,2,1115,773,298,30,402,9,231
48,2000,M,3,1182,804,320,24,447,12,247
48,2000,M,4,1231,801,300,17,457,17,236
48,2000,M,5,1211,758,327,21,491,18,243
48,2000,M,6,1239,806,327,31,557,24,243
48,2000,M,7,1359,806,324,29,540,24,221
48,2000,M,8,1358,835,326,31,548,16,219
48,2000,M,9,1341,810,369,24,607,19,231
48,2000,M,10,1495,736,403,25,641,22,234
48,2000,M,11,1481,695,409,29,601,17,188
48,2000,M,12,1411,636,413,32,600,19,170
48,2000,M,13,1408,654,408,20,560,15,179
48,2000,M,14,1394,658,419,15,525,25,193
48,2000,M,15,1407,694,426,24,495,20,190
48,2000,M,16,1408,653,462,23,474,17,172
48,2000,M,17,1384,638,474,23,488,15,155
48,2000,M,18,1241,671,388,20,468,12,151
48,2000,M,19,1192,687,393,28,458,15,141
48,2000,M,20,1177,694,361,28,453,19,134
48,2000,M,21,1146,685,347,33,417,15,120
48,2000,M,22,1132,746,374,32,466,19,99
48,2000,M,23,1116,756,360,34,423,20,97
48,2000,M,24,1055,710,345,32,388,21,84
48,2000,M,25,1016,684,338,33,380,20,87
48,2000,M,26,1070,687,311,25,392,15,90
48,2000,M,27,1103,691,312,32,393,20,80
48,2000,M,28,1180,691,305,29,391,20,84
48,2000,M,29,1349,737,302,33,445,15,86
48,2000,M,30,1391,744,329,34,437,18,83
48,2000,M,31,1319,673,293,32,423,19,83
48,2000,M,32,1342,646,290,27,408,22,77
48,2000,M,33,1585,715,314,23,693,30,78
48,2000,M,34,1653,725,327,22,635,28,61
48,2000,M,35,1650,649,363,18,533,27,76
48,2000,M,36,1725,616,361,20,525,26,86
48,2000,M,37,1832,608,379,21,500,23,87
48,2000,M,38,1817,604,379,28,515,30,87
48,2000,M,39,1907,544,348,30,539,24,88
48,2000,M,40,1898,545,405,30,600,31,80
48,2000,M,41,1825,459,400,31,515,21,81
48,2000,M,42,1838,464,380,28,510,21,75
48,2000,M,43,1861,495,397,21,487,26,62
48,2000,M,44,1948,481,382,18,688,27,69
48,2000,M,45,1841,461,424,20,631,27,70
48,2000,M,46,1693,385,408,25,471,18,55
48,2000,M,47,1705,363,416,20,390,12,55
48,2000,M,48,1627,365,432,23,358,25,55
48,2000,M,49,1588,302,367,27,396,22,56
48,2000,M,50,1660,292,360,25,413,23,61
48,2000,M,51,1622,320,359,20,364,22,50
48,2000,M,52,1625,285,328,21,359,17,53
48,2000,M,53,1701,242,324,20,324,17,53
48,2000,M,54,1336,223,281,13,261,18,39
48,2000,M,55,1273,187,242,8,305,17,42
48,2000,M,56,1261,195,239,6,273,21,38
48,2000,M,57,1144,166,204,11,207,13,29
48,2000,M,58,1018,140,171,11,207,8,24
48,2000,M,59,887,154,196,9,176,11,22
48,2000,M,60,840,136,188,13,172,11,21
48,2000,M,61,810,134,176,10,182,8,18
48,2000,M,62,783,121,171,7,179,6,26
48,2000,M,63,688,103,152,9,185,9,17
48,2000,M,64,649,114,144,12,175,4,20
48,2000,M,65,652,112,137,9,178,7,26
48,2000,M,66,675,94,124,10,153,8,18
48,2000,M,67,667,108,129,10,156,7,18
48,2000,M,68,624,91,110,4,145,7,13
48,2000,M,69,617,104,103,5,109,9,10
48,2000,M,70,597,90,120,4,110,4,10
48,2000,M,71,537,72,116,8,98,1,10
48,2000,M,72,493,76,123,4,85,2,10
48,2000,M,73,468,69,105,6,75,7,10
48,2000,M,74,439,62,99,5,66,4,10
48,2000,M,75,454,65,100,1,71,3,11
48,2000,M,76,444,54,89,0,68,3,10
48,2000,M,77,455,40,64,1,66,2,9
48,2000,M,78,487,46,66,2,50,2,10
48,2000,M,79,463,46,60,3,42,2,8
48,2000,M,80,383,34,49,5,50,0,6
48,2000,M,81,369,28,41,7,43,2,3
48,2000,M,82,325,21,38,5,30,3,4
48,2000,M,83,239,19,43,2,26,3,3
48,2000,M,84,240,16,27,0,23,3,1
48,2000,M,85,199,17,25,0,24,1,1
48,2000,M,86,169,12,28,0,23,1,0
48,2000,M,87,126,11,17,0,16,1,0
48,2000,M,88,105,10,19,0,14,1,0
48,2000,M,89,85,9,25,0,12,0,2
48,2000,M,90,65,7,15,1,10,0,2
48,2000,M,91,50,6,7,0,9,0,1
48,2000,M,92,43,2,6,0,7,0,1
48,2000,M,93,28,1,9,0,6,0,0
48,2000,M,94,19,1,5,0,6,0,0
48,2000,M,95,14,3,5,0,5,0,0
48,2000,M,96,8,1,3,0,2,0,0
48,2000,M,97,3,0,3,0,2,0,0
48,2000,M,98,6,0,2,0,3,0,0
48,2000,M,99,3,0,2,0,3,0,0
48,2000,M,100,7,3,1,0,5,0,0
49,2000,F,0,1460,888,92,7,37,36,132
49,2000,F,1,1506,878,81,5,37,18,113
49,2000,F,2,1514,854,80,3,38,14,121
49,2000,F,3,1586,854,99,11,45,13,130
49,2000,F,4,1695,867,91,6,38,22,123
49,2000,F,5,1722,858,97,3,44,30,115
49,2000,F,6,1829,823,79,5,50,29,123
49,2000,F,7,1839,878,97,8,52,24,131
49,2000,F,8,1967,862,92,8,57,29,128
49,2000,F,9,2176,877,85,6,50,27,118
49,2000,F,10,2216,811,84,6,54,28,136
49,2000,F,11,2150,723,93,7,50,34,142
49,2000,F,12,2151,708,105,6,50,28,118
49,2000,F,13,2196,665,105,7,50,27,122
49,2000,F,14,2223,672,106,10,54,40,132
49,2000,F,15,2201,651,122,9,49,23,112
49,2000,F,16,2177,687,108,8,47,27,95
49,2000,F,17,2169,671,99,6,56,36,102
49,2000,F,18,2078,666,115,6,65,27,106
49,2000,F,19,2023,747,136,6,57,27,104
49,2000,F,20,2002,756,133,9,55,27,87
49,2000,F,21,1832,666,113,8,55,30,71
49,2000,F,22,1642,700,108,5,39,29,77
49,2000,F,23,1619,711,106,5,38,27,73
49,2000,F,24,1521,711,123,8,26,25,56
49,2000,F,25,1516,707,115,4,44,27,57
49,2000,F,26,1471,697,96,8,39,26,54
49,2000,F,27,1556,723,119,7,39,27,50
49,2000,F,28,1720,720,126,10,28,30,54
49,2000,F,29,1920,706,113,11,35,28,58
49,2000,F,30,2116,726,149,8,36,30,55
49,2000,F,31,2079,681,133,7,32,26,56
49,2000,F,32,2049,672,123,10,38,25,55
49,2000,F,33,2070,633,126,8,30,27,52
49,2000,F,34,2155,606,127,6,39,30,51
49,2000,F,35,2553,627,133,5,52,32,57
49,2000,F,36,2681,639,154,6,54,34,69
49,2000,F,37,2775,576,154,9,48,32,71
49,2000,F,38,2870,540,131,7,52,35,69
49,2000,F,39,3100,527,148,9,62,37,67
49,2000,F,40,3278,508,150,8,52,43,64
49,2000,F,41,3026,452,142,7,52,39,61
49,2000,F,42,3202,445,149,9,54,35,71
49,2000,F,43,3286,410,149,7,48,37,74
49,2000,F,44,3289,408,146,7,41,32,65
49,2000,F,45,3388,407,132,7,36,43,58
49,2000,F,46,3410,351,138,7,36,34,56
49,2000,F,47,3435,351,130,4,35,39,61
49,2000,F,48,3436,322,129,6,31,32,51
49,2000,F,49,3302,296,121,5,39,30,45
49,2000,F,50,3356,286,133,6,46,31,53
49,2000,F,51,3240,243,133,6,30,34,59
49,2000,F,52,3243,250,118,3,26,28,58
49,2000,F,53,3296,248,101,4,21,30,46
49,2000,F,54,2649,210,72,1,21,28,37
49,2000,F,55,2437,209,91,4,21,26,38
49,2000,F,56,2297,186,81,4,22,20,33
49,2000,F,57,2289,163,69,3,22,17,31
49,2000,F,58,2017,145,68,3,21,16,28
49,2000,F,59,1800,129,49,3,19,10,30
49,2000,F,60,1625,139,60,5,19,22,27
49,2000,F,61,1546,123,59,5,20,15,27
49,2000,F,62,1580,111,60,6,14,17,21
49,2000,F,63,1436,104,53,3,15,13,18
49,2000,F,64,1383,108,42,0,16,13,17
49,2000,F,65,1344,98,55,1,12,8,13
49,2000,F,66,1232,96,52,0,11,13,11
49,2000,F,67,1244,114,46,2,5,10,10
49,2000,F,68,1288,105,58,2,9,10,13
49,2000,F,69,1320,90,51,1,16,8,14
49,2000,F,70,1386,82,54,1,10,10,9
49,2000,F,71,1380,79,45,0,7,6,13
49,2000,F,72,1380,69,34,1,12,5,9
49,2000,F,73,1371,72,38,1,8,5,10
49,2000,F,74,1455,67,38,1,9,6,8
49,2000,F,75,1441,62,39,0,7,9,13
49,2000,F,76,1463,65,34,2,4,8,15
49,2000,F,77,1415,58,28,2,14,6,12
49,2000,F,78,1455,55,24,2,13,5,11
49,2000,F,79,1406,44,30,1,9,5,11
49,2000,F,80,1209,38,21,2,8,3,11
49,2000,F,81,1157,51,20,1,7,3,8
49,2000,F,82,1074,40,15,0,9,3,7
49,2000,F,83,1010,27,24,0,7,3,6
49,2000,F,84,912,30,19,0,6,3,4
49,2000,F,85,869,24,15,2,4,2,5
49,2000,F,86,776,25,17,1,4,1,3
49,2000,F,87,691,18,9,0,4,1,3
49,2000,F,88,611,24,6,0,4,1,3
49,2000,F,89,528,25,7,0,4,0,3
49,2000,F,90,443,8,6,0,3,0,3
49,2000,F,91,380,6,7,0,1,0,3
49,2000,F,92,317,6,5,0,1,0,3
49,2000,F,93,263,12,3,0,2,2,2
49,2000,F,94,174,6,2,0,1,1,0
49,2000,F,95,147,3,4,0,2,0,0
49,2000,F,96,116,3,6,0,1,0,0
49,2000,F,97,84,1,4,0,1,0,1
49,2000,F,98,63,3,2,0,1,0,0
49,2000,F,99,49,1,4,0,1,0,0
49,2000,F,100,85,3,4,0,2,0,0
49,2000,M,0,1498,971,78,10,33,33,145
49,2000,M,1,1559,911,88,7,38,17,130
49,2000,M,2,1654,899,89,7,41,20,119
49,2000,M,3,1702,944,88,6,42,19,124
49,2000,M,4,1734,915,88,4,49,33,124
49,2000,M,5,1827,923,96,5,49,25,127
49,2000,M,6,1904,914,90,3,54,30,127
49,2000,M,7,2016,942,97,4,64,27,124
49,2000,M,8,2166,875,99,9,67,34,145
49,2000,M,9,2301,865,108,11,62,36,135
49,2000,M,10,2436,827,96,7,48,34,113
49,2000,M,11,2404,735,90,6,54,37,117
49,2000,M,12,2320,698,108,6,57,31,120
49,2000,M,13,2312,712,98,8,58,35,122
49,2000,M,14,2370,721,96,7,82,27,109
49,2000,M,15,2379,737,108,10,69,30,121
49,2000,M,16,2320,730,109,8,72,27,117
49,2000,M,17,2307,822,116,8,60,36,102
49,2000,M,18,2217,886,111,5,58,30,91
49,2000,M,19,2028,973,114,6,54,32,91
49,2000,M,20,1944,993,105,12,57,29,80
49,2000,M,21,1800,994,89,9,62,32,63
49,2000,M,22,1642,1022,94,7,64,28,58
49,2000,M,23,1625,1023,106,5,61,24,60
49,2000,M,24,1532,1051,107,12,53,22,61
49,2000,M,25,1575,1008,116,9,53,22,53
49,2000,M,26,1538,965,113,8,58,25,45
49,2000,M,27,1551,981,102,5,54,24,43
49,2000,M,28,1647,985,107,6,48,30,52
49,2000,M,29,1931,924,101,11,68,26,58
49,2000,M,30,2076,963,110,11,63,25,63
49,2000,M,31,2003,945,124,9,70,24,54
49,2000,M,32,1959,891,121,6,55,23,56
49,2000,M,33,2044,792,104,6,51,27,52
49,2000,M,34,2165,817,94,16,60,31,54
49,2000,M,35,2471,783,108,13,60,36,60
49,2000,M,36,2522,786,110,10,70,27,58
49,2000,M,37,2662,753,127,4,62,38,58
49,2000,M,38,2705,688,106,8,71,35,59
49,2000,M,39,2824,610,106,7,70,34,61
49,2000,M,40,2974,635,134,7,74,35,62
49,2000,M,41,2803,611,110,8,70,29,49
49,2000,M,42,2993,523,109,10,73,32,55
49,2000,M,43,2964,498,114,8,69,35,60
49,2000,M,44,3017,495,117,11,63,36,53
49,2000,M,45,3121,466,132,8,63,38,60
49,2000,M,46,3079,423,117,7,60,26,50
49,2000,M,47,3116,387,104,9,54,24,42
49,2000,M,48,3107,353,115,5,54,33,43
49,2000,M,49,3116,337,108,6,50,30,48
49,2000,M,50,3264,336,100,10,52,25,50
49,2000,M,51,3144,276,101,6,55,29,48
49,2000,M,52,3104,260,107,3,58,22,47
49,2000,M,53,3147,255,95,3,41,30,40
49,2000,M,54,2472,224,73,4,36,29,32
49,2000,M,55,2285,203,56,6,41,23,34
49,2000,M,56,2225,194,67,4,33,17,29
49,2000,M,57,2110,182,55,4,27,12,26
49,2000,M,58,1885,149,52,1,24,21,31
49,2000,M,59,1602,158,51,3,24,11,25
49,2000,M,60,1484,140,44,4,17,10,25
49,2000,M,61,1465,126,40,3,24,11,17
49,2000,M,62,1420,108,40,1,18,10,15
49,2000,M,63,1341,116,38,1,15,9,13
49,2000,M,64,1239,109,34,1,16,10,11
49,2000,M,65,1257,89,41,3,15,11,11
49,2000,M,66,1139,89,36,3,16,11,10
49,2000,M,67,1114,79,36,1,18,11,9
49,2000,M,68,1088,82,33,0,16,7,7
49,2000,M,69,1092,81,28,1,12,6,7
49,2000,M,70,1134,73,29,1,11,6,13
49,2000,M,71,1054,64,25,1,16,2,17
49,2000,M,72,1059,65,30,0,12,2,15
49,2000,M,73,1023,54,28,1,9,4,15
49,2000,M,74,1056,54,24,2,8,4,13
49,2000,M,75,1066,52,19,1,5,4,12
49,2000,M,76,1014,44,23,0,6,3,7
49,2000,M,77,984,45,19,2,10,5,3
49,2000,M,78,998,41,24,2,9,3,6
49,2000,M,79,936,32,19,1,3,3,10
49,2000,M,80,839,28,17,0,6,3,5
49,2000,M,81,759,22,20,0,5,2,5
49,2000,M,82,698,16,15,0,3,2,3
49,2000,M,83,611,18,15,0,4,2,3
49,2000,M,84,558,16,14,0,5,1,2
49,2000,M,85,484,13,9,2,3,0,0
49,2000,M,86,409,9,7,1,3,0,2
49,2000,M,87,352,7,7,0,5,0,3
49,2000,M,88,289,12,6,0,2,0,2
49,2000,M,89,244,8,5,0,3,0,1
49,2000,M,90,186,5,7,0,2,1,1
49,2000,M,91,159,6,5,0,2,1,0
49,2000,M,92,117,7,3,0,1,0,0
49,2000,M,93,83,5,4,0,0,0,0
49,2000,M,94,76,2,3,0,0,1,1
49,2000,M,95,54,2,2,0,0,1,0
49,2000,M,96,30,3,2,0,0,0,0
49,2000,M,97,18,1,1,0,0,0,0
49,2000,M,98,17,0,1,0,0,0,0
49,2000,M,99,16,0,1,0,0,0,0
49,2000,M,100,26,2,2,0,0,0,0
50,2000,F,0,1372,1591,124,10,84,30,127
50,2000,F,1,1429,1583,118,7,81,26,98
50,2000,F,2,1449,1564,132,10,103,25,97
50,2000,F,3,1500,1628,131,14,106,28,98
50,2000,F,4,1630,1708,139,14,108,28,106
50,2000,F,5,1695,1688,147,9,101,31,113
50,2000,F,6,1713,1721,156,10,102,27,119
50,2000,F,7,1692,1638,168,9,114,29,111
50,2000,F,8,1817,1656,176,13,116,35,107
50,2000,F,9,1949,1712,202,14,132,33,129
50,2000,F,10,1963,1703,178,16,133,35,114
50,2000,F,11,1940,1627,201,12,136,36,120
50,2000,F,12,1903,1555,213,17,127,34,114
50,2000,F,13,1922,1547,219,11,122,39,110
50,2000,F,14,1866,1470,239,12,117,29,114
50,2000,F,15,1895,1457,220,11,108,26,100
50,2000,F,16,1849,1420,226,8,107,28,96
50,2000,F,17,1846,1438,249,13,99,27,101
50,2000,F,18,1737,1399,227,23,88,30,94
50,2000,F,19,1660,1339,195,21,79,27,88
50,2000,F,20,1615,1279,149,16,84,27,66
50,2000,F,21,1493,1214,142,18,74,16,68
50,2000,F,22,1418,1235,132,14,72,26,62
50,2000,F,23,1393,1256,113,17,64,25,60
50,2000,F,24,1408,1235,117,12,58,20,53
50,2000,F,25,1421,1163,140,11,51,23,61
50,2000,F,26,1402,1149,135,11,59,20,53
50,2000,F,27,1463,1179,135,15,56,19,57
50,2000,F,28,1564,1171,123,15,69,29,55
50,2000,F,29,1688,1215,134,15,79,27,60
50,2000,F,30,1747,1177,133,15,66,33,55
50,2000,F,31,1759,1178,140,16,72,31,59
50,2000,F,32,1740,1109,136,10,69,28,52
50,2000,F,33,1722,1092,128,11,72,25,52
50,2000,F,34,1735,1047,126,11,77,27,61
50,2000,F,35,1938,1099,153,19,85,29,59
50,2000,F,36,2110,1106,158,21,103,32,64
50,2000,F,37,2107,1034,155,14,90,41,71
50,2000,F,38,2136,991,154,13,95,35,69
50,2000,F,39,2188,1026,170,11,99,35,65
50,2000,F,40,2230,1018,188,11,119,49,73
50,2000,F,41,2228,901,167,16,94,39,60
50,2000,F,42,2196,857,156,14,88,36,55
50,2000,F,43,2143,820,159,14,76,31,54
50,2000,F,44,2165,813,172,15,80,39,50
50,2000,F,45,2164,779,161,12,72,35,53
50,2000,F,46,2053,746,155,10,60,33,52
50,2000,F,47,2040,671,156,10,67,38,52
50,2000,F,48,1983,614,136,9,69,37,46
50,2000,F,49,1965,526,137,10,60,31,49
50,2000,F,50,1943,530,133,11,56,33,48
50,2000,F,51,1871,515,125,9,56,36,52
50,2000,F,52,1951,470,114,9,59,34,54
50,2000,F,53,1907,453,94,9,45,30,52
50,2000,F,54,1584,396,78,7,39,22,43
50,2000,F,55,1501,369,94,7,42,15,39
50,2000,F,56,1458,337,83,7,44,17,33
50,2000,F,57,1501,322,81,7,35,19,40
50,2000,F,58,1423,315,76,4,36,18,43
50,2000,F,59,1274,298,74,6,33,13,32
50,2000,F,60,1195,299,67,6,26,14,24
50,2000,F,61,1120,265,69,3,33,13,29
50,2000,F,62,1134,250,59,3,29,16,27
50,2000,F,63,1157,236,63,3,27,14,29
50,2000,F,64,1157,233,64,1,23,12,28
50,2000,F,65,1131,233,63,5,21,14,27
50,2000,F,66,1055,224,51,4,29,12,20
50,2000,F,67,1054,226,58,3,25,8,23
50,2000,F,68,1006,204,53,2,18,7,17
50,2000,F,69,1004,185,58,2,24,10,19
50,2000,F,70,1078,186,43,4,18,8,22
50,2000,F,71,1035,177,38,1,13,5,18
50,2000,F,72,988,147,44,1,14,6,15
50,2000,F,73,1054,147,32,3,15,12,15
50,2000,F,74,1089,138,32,3,17,8,15
50,2000,F,75,1066,133,26,1,14,7,17
50,2000,F,76,1015,134,24,2,10,4,15
50,2000,F,77,962,102,23,2,15,5,14
50,2000,F,78,954,91,25,0,15,2,11
50,2000,F,79,942,83,21,4,13,2,14
50,2000,F,80,887,78,23,1,8,6,12
50,2000,F,81,818,56,21,0,12,4,9
50,2000,F,82,710,46,14,0,13,4,6
50,2000,F,83,639,48,10,2,7,2,5
50,2000,F,84,632,48,8,1,12,4,5
50,2000,F,85,597,36,11,0,12,3,5
50,2000,F,86,522,32,12,0,8,4,6
50,2000,F,87,465,25,7,0,8,3,6
50,2000,F,88,402,27,4,0,7,2,5
50,2000,F,89,345,21,5,0,8,2,3
50,2000,F,90,265,20,8,0,6,3,2
50,2000,F,91,238,16,6,0,5,5,2
50,2000,F,92,208,18,4,0,3,2,2
50,2000,F,93,165,13,3,0,6,1,2
50,2000,F,94,120,8,2,0,4,1,2
50,2000,F,95,95,13,1,0,2,0,1
50,2000,F,96,73,7,2,0,3,1,1
50,2000,F,97,50,4,1,0,2,0,1
50,2000,F,98,35,4,3,0,2,0,0
50,2000,F,99,25,4,3,0,4,1,0
50,2000,F,100,44,1,3,0,3,0,1
50,2000,M,0,1449,1623,134,12,79,34,145
50,2000,M,1,1470,1692,148,12,96,21,106
50,2000,M,2,1492,1690,139,9,95,18,103
50,2000,M,3,1608,1722,156,10,117,18,108
50,2000,M,4,1670,1760,153,11,121,31,131
50,2000,M,5,1653,1789,150,17,135,29,112
50,2000,M,6,1785,1811,165,13,123,30,114
50,2000,M,7,1841,1830,165,13,114,29,109
50,2000,M,8,1878,1814,194,14,132,39,123
50,2000,M,9,2033,1821,195,17,140,38,129
50,2000,M,10,2041,1736,200,18,136,31,132
50,2000,M,11,2012,1646,215,21,130,39,120
50,2000,M,12,2042,1583,225,12,136,38,102
50,2000,M,13,2028,1518,217,10,132,27,107
50,2000,M,14,1969,1542,246,19,123,24,111
50,2000,M,15,1937,1556,247,14,133,32,100
50,2000,M,16,1959,1491,239,18,113,30,106
50,2000,M,17,1955,1516,239,16,110,32,95
50,2000,M,18,1772,1498,201,15,92,28,88
50,2000,M,19,1633,1485,177,21,86,31,75
50,2000,M,20,1576,1444,154,17,81,24,73
50,2000,M,21,1514,1316,136,15,71,17,62
50,2000,M,22,1405,1318,140,19,84,25,55
50,2000,M,23,1361,1340,115,18,78,22,57
50,2000,M,24,1369,1331,101,12,70,18,53
50,2000,M,25,1347,1356,115,16,68,20,49
50,2000,M,26,1333,1224,111,12,57,20,48
50,2000,M,27,1412,1286,125,10,71,19,47
50,2000,M,28,1480,1278,126,5,70,18,49
50,2000,M,29,1603,1242,138,11,70,22,51
50,2000,M,30,1662,1257,150,9,80,27,51
50,2000,M,31,1634,1222,141,10,77,35,45
50,2000,M,32,1602,1217,117,11,75,30,43
50,2000,M,33,1625,1219,105,15,77,34,43
50,2000,M,34,1677,1200,118,14,81,24,46
50,2000,M,35,1857,1149,133,14,92,29,50
50,2000,M,36,1952,1134,136,16,96,28,51
50,2000,M,37,1966,1146,129,13,92,26,57
50,2000,M,38,2106,1167,136,16,92,27,63
50,2000,M,39,2178,1044,144,16,105,35,63
50,2000,M,40,2197,1042,145,20,99,41,65
50,2000,M,41,2043,950,143,13,81,35,56
50,2000,M,42,2130,949,146,16,81,38,53
50,2000,M,43,2082,854,131,12,91,28,61
50,2000,M,44,2054,800,139,13,87,31,51
50,2000,M,45,2028,792,160,17,74,31,54
50,2000,M,46,1949,732,144,16,74,35,52
50,2000,M,47,1968,710,127,9,73,29,51
50,2000,M,48,1886,611,126,10,66,26,50
50,2000,M,49,1804,554,131,11,62,27,44
50,2000,M,50,1789,573,119,8,73,27,44
50,2000,M,51,1805,534,104,10,66,30,46
50,2000,M,52,1777,494,105,8,56,32,40
50,2000,M,53,1801,465,89,7,48,29,38
50,2000,M,54,1488,416,82,8,41,24,36
50,2000,M,55,1419,365,80,4,37,24,32
50,2000,M,56,1418,360,72,6,41,24,35
50,2000,M,57,1403,328,70,7,38,18,34
50,2000,M,58,1240,287,69,4,29,17,29
50,2000,M,59,1119,264,67,3,32,13,31
50,2000,M,60,1141,249,65,6,29,11,25
50,2000,M,61,1103,245,57,4,23,16,21
50,2000,M,62,997,255,58,2,20,13,24
50,2000,M,63,944,259,50,2,21,14,26
50,2000,M,64,932,227,48,2,24,10,21
50,2000,M,65,966,227,51,7,29,8,19
50,2000,M,66,928,208,42,4,30,9,16
50,2000,M,67,881,209,48,3,24,16,18
50,2000,M,68,859,183,42,2,14,7,13
50,2000,M,69,876,169,39,2,15,9,11
50,2000,M,70,829,161,27,2,20,11,11
50,2000,M,71,815,165,32,1,17,6,11
50,2000,M,72,823,167,36,0,21,10,17
50,2000,M,73,768,144,28,1,11,8,13
50,2000,M,74,754,143,28,1,17,4,10
50,2000,M,75,784,103,30,1,18,3,13
50,2000,M,76,782,111,26,2,8,5,12
50,2000,M,77,670,111,21,1,11,2,8
50,2000,M,78,660,82,16,0,11,2,9
50,2000,M,79,602,71,19,0,10,3,7
50,2000,M,80,513,71,17,0,12,4,7
50,2000,M,81,436,50,10,0,9,2,7
50,2000,M,82,410,34,7,1,8,2,4
50,2000,M,83,396,30,13,0,7,1,4
50,2000,M,84,346,30,10,0,10,2,4
50,2000,M,85,301,27,11,0,6,3,3
50,2000,M,86,260,27,11,1,5,1,3
50,2000,M,87,247,23,10,0,7,2,3
50,2000,M,88,206,24,6,1,3,1,3
50,2000,M,89,137,13,3,0,2,2,2
50,2000,M,90,109,7,3,0,4,1,1
50,2000,M,91,88,5,4,0,4,0,1
50,2000,M,92,74,8,4,0,4,0,1
50,2000,M,93,56,7,4,0,2,0,0
50,2000,M,94,43,6,3,0,1,0,0
50,2000,M,95,22,2,1,0,2,0,0
50,2000,M,96,17,1,2,0,1,0,0
50,2000,M,97,13,2,0,0,1,0,1
50,2000,M,98,7,2,0,0,1,0,0
50,2000,M,99,3,2,2,0,2,0,0
50,2000,M,100,9,1,2,0,1,0,0
51,2000,F,0,221,188,69,2,11,7,20
51,2000,F,1,247,210,70,2,14,7,24
51,2000,F,2,267,193,62,0,12,7,24
51,2000,F,3,251,196,68,0,11,4,21
51,2000,F,4,262,195,77,0,13,5,17
51,2000,F,5,275,198,71,1,16,9,21
51,2000,F,6,288,205,80,0,13,5,20
51,2000,F,7,293,211,83,2,13,5,20
51,2000,F,8,323,217,75,2,10,7,22
51,2000,F,9,361,196,67,2,11,13,18
51,2000,F,10,336,187,65,3,12,14,19
51,2000,F,11,325,180,64,2,17,11,16
51,2000,F,12,322,187,63,0,17,8,17
51,2000,F,13,363,184,64,2,7,6,23
51,2000,F,14,342,185,65,2,7,6,22
51,2000,F,15,356,179,84,0,7,12,21
51,2000,F,16,352,179,83,1,9,10,20
51,2000,F,17,342,169,86,0,7,15,21
51,2000,F,18,323,163,72,0,8,12,14
51,2000,F,19,279,160,66,1,6,12,17
51,2000,F,20,261,163,78,0,14,12,14
51,2000,F,21,227,145,65,2,15,5,11
51,2000,F,22,237,131,54,2,11,4,12
51,2000,F,23,214,143,67,0,11,5,9
